card_brand,card_type,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,account_age,pin_age,card_brand_encoded
2.0,0.0,1,1,38154.0,2003-08-01,2025,0,23,1,2
1.0,0.0,1,2,13345.0,2007-07-01,2010,0,19,16,1
2.0,1.0,1,1,8000.0,2011-08-01,2025,0,15,1,2
1.0,1.0,1,2,87.0,2008-10-01,2026,0,18,0,1
1.0,1.0,1,1,69.0,2015-04-01,2015,0,11,11,1
2.0,0.0,1,1,18912.0,2026-08-01,2022,0,0,4,2
1.0,0.0,1,1,23021.0,2007-10-01,2025,0,19,1,1
1.0,1.0,1,2,2800.0,2007-07-01,2010,0,19,16,1
2.0,0.0,1,1,10466.0,2017-06-01,2017,0,9,9,2
2.0,0.0,1,2,20161.0,2010-10-01,2010,0,16,16,2
1.0,1.0,1,1,12600.0,2011-02-01,2015,0,15,11,1
2.0,1.0,0,1,14300.0,2006-04-01,2007,0,20,19,2
2.0,0.0,1,1,23452.0,2008-06-01,2025,0,18,1,2
1.0,1.0,0,1,13700.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,1,15695.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,1,13700.0,2020-02-01,2020,0,6,6,0
1.0,0.0,1,1,19600.0,2017-03-01,2017,0,9,9,1
2.0,0.0,1,1,17815.0,2009-06-01,2010,0,17,16,2
1.0,0.0,1,1,16373.0,2010-02-01,2010,0,16,16,1
1.0,1.0,1,1,109.0,2011-11-01,2025,0,15,1,1
1.0,0.0,1,1,16218.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,1,22115.0,2012-05-01,2026,0,14,0,1
2.0,1.0,1,1,80.0,2002-06-01,2025,0,24,1,2
1.0,0.0,0,2,18261.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,1,1325.0,2000-04-01,2025,0,26,1,2
2.0,1.0,1,2,16900.0,2002-03-01,2007,0,24,19,2
1.0,0.0,1,2,12163.0,2011-03-01,2025,0,15,1,1
2.0,0.0,1,2,14959.0,2011-05-01,2025,0,15,1,2
1.0,1.0,1,2,15.0,2003-12-01,2010,0,23,16,1
1.0,0.0,1,1,18118.0,2001-03-01,2007,0,25,19,1
1.0,1.0,1,1,9100.0,2009-03-01,2015,0,17,11,1
2.0,0.0,1,2,16064.0,2008-06-01,2025,0,18,1,2
1.0,1.0,1,1,6000.0,2010-06-01,2025,0,16,1,1
2.0,0.0,1,2,7136.0,2001-11-01,2014,0,25,12,2
1.0,1.0,1,1,3900.0,2002-10-01,2010,0,24,16,0
1.0,0.0,1,1,8444.0,2011-07-01,2025,0,15,1,1
1.0,0.0,1,2,12692.0,2003-08-01,2026,0,23,0,1
1.0,0.0,1,2,9027.0,2002-03-01,2015,0,24,11,1
2.0,1.0,1,1,12200.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,1996.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,2,19998.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,8300.0,2010-05-01,2010,0,16,16,2
2.0,0.0,1,2,11795.0,2013-11-01,2013,0,13,13,2
1.0,1.0,1,1,7900.0,2008-06-01,2013,0,18,13,0
1.0,1.0,1,1,12900.0,2020-02-01,2020,0,6,6,0
1.0,1.0,0,1,3800.0,2015-05-01,2015,0,11,11,1
2.0,1.0,1,2,7800.0,2007-10-01,2022,0,19,4,2
1.0,1.0,1,1,76.0,2008-09-01,2015,0,18,11,1
1.0,1.0,0,1,0.0,2010-08-01,2010,0,16,16,1
2.0,0.0,1,1,14744.0,2010-11-01,2010,0,16,16,2
2.0,0.0,1,2,11983.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,11557.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,1,14700.0,2011-03-01,2025,0,15,1,2
1.0,1.0,0,1,52.0,2002-09-01,2013,0,24,13,1
1.0,0.0,1,1,3224.0,2010-10-01,2013,0,16,13,1
2.0,0.0,1,2,23001.0,2007-12-01,2013,0,19,13,2
1.0,0.0,1,1,23652.0,2005-03-01,2014,0,21,12,1
1.0,1.0,1,1,86.0,2007-11-01,2013,0,19,13,1
1.0,1.0,1,2,80.0,2007-10-01,2025,0,19,1,1
1.0,0.0,1,1,26097.0,2007-08-01,2025,0,19,1,1
2.0,0.0,1,1,11032.0,2015-11-01,2015,0,11,11,2
2.0,1.0,1,1,8900.0,2026-04-01,2025,0,0,1,2
2.0,0.0,1,1,10523.0,2011-10-01,2025,0,15,1,2
2.0,0.0,1,1,6489.0,2009-07-01,2013,0,17,13,2
1.0,1.0,1,1,66.0,2019-10-01,2019,0,7,7,1
2.0,0.0,0,1,18138.0,2015-03-01,2015,0,11,11,2
1.0,0.0,1,1,23238.0,2014-02-01,2014,0,12,12,1
1.0,0.0,1,1,20706.0,2013-10-01,2013,0,13,13,1
2.0,1.0,1,2,12100.0,2002-07-01,2010,0,24,16,2
2.0,0.0,1,2,19781.0,2013-11-01,2013,0,13,13,2
1.0,1.0,1,2,9300.0,2003-10-01,2026,0,23,0,0
1.0,0.0,0,2,5451.0,2025-06-01,2026,0,1,0,1
2.0,0.0,1,1,16905.0,2006-07-01,2022,0,20,4,2
1.0,0.0,1,1,47153.0,2002-02-01,2006,0,24,20,1
2.0,0.0,1,2,25010.0,2010-07-01,2010,0,16,16,2
1.0,0.0,1,1,232.0,2009-12-01,2010,0,17,16,1
1.0,1.0,1,2,100.0,2013-08-01,2013,0,13,13,1
1.0,1.0,1,1,80.0,2003-07-01,2025,0,23,1,1
1.0,0.0,1,1,70187.0,2002-06-01,2025,0,24,1,1
1.0,0.0,1,2,96637.0,2007-06-01,2007,0,19,19,1
1.0,1.0,1,2,44200.0,2016-09-01,2016,0,10,10,0
2.0,1.0,0,1,68.0,2007-03-01,2007,0,19,19,2
1.0,0.0,1,1,62519.0,2011-07-01,2025,0,15,1,1
2.0,0.0,1,1,87408.0,2013-05-01,2013,0,13,13,2
1.0,0.0,1,1,2303.0,2008-07-01,2025,0,18,1,1
1.0,0.0,1,1,25027.0,2009-06-01,2024,0,17,2,1
1.0,0.0,1,1,30424.0,2008-09-01,2025,0,18,1,1
1.0,0.0,1,2,14304.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,2,19081.0,2015-10-01,2015,0,11,11,2
1.0,0.0,1,2,17401.0,2013-11-01,2013,0,13,13,1
1.0,1.0,1,1,12800.0,2010-05-01,2016,0,16,10,1
1.0,1.0,1,1,42.0,2010-07-01,2025,0,16,1,1
1.0,0.0,0,2,10404.0,2009-06-01,2010,0,17,16,1
1.0,0.0,1,1,39422.0,2026-07-01,2024,0,0,2,1
1.0,1.0,1,1,11900.0,2011-04-01,2025,0,15,1,1
1.0,0.0,1,2,4880.0,2008-02-01,2010,0,18,16,1
1.0,0.0,1,2,25392.0,1998-07-01,2014,0,28,12,1
2.0,1.0,1,1,10100.0,2011-06-01,2014,0,15,12,2
1.0,0.0,1,1,2037.0,2009-06-01,2013,0,17,13,1
2.0,0.0,1,2,21999.0,2010-06-01,2015,0,16,11,2
1.0,0.0,1,2,15793.0,1994-04-01,2026,0,32,0,1
1.0,0.0,0,1,28844.0,1998-08-01,2025,0,28,1,1
1.0,0.0,1,1,34023.0,2008-09-01,2022,0,18,4,1
2.0,1.0,1,2,18400.0,2015-03-01,2015,0,11,11,2
2.0,0.0,1,2,17314.0,2008-06-01,2014,0,18,12,2
1.0,0.0,1,1,20999.0,2005-05-01,2007,0,21,19,1
2.0,0.0,1,2,7199.0,2006-10-01,2013,0,20,13,2
1.0,0.0,1,2,17695.0,2016-12-01,2016,0,10,10,1
2.0,0.0,1,2,22765.0,2018-02-01,2018,0,8,8,2
2.0,0.0,1,1,9295.0,2009-05-01,2024,0,17,2,2
2.0,0.0,1,1,23240.0,2015-09-01,2015,0,11,11,2
2.0,0.0,1,1,18828.0,2014-08-01,2014,0,12,12,2
2.0,1.0,1,1,14000.0,2010-09-01,2016,0,16,10,2
1.0,1.0,1,2,20.0,2008-02-01,2017,0,18,9,1
1.0,0.0,1,1,16339.0,2012-10-01,2026,0,14,0,1
2.0,0.0,1,2,9241.0,2020-02-01,2020,0,6,6,2
2.0,1.0,0,2,11500.0,2010-02-01,2010,0,16,16,2
1.0,0.0,1,1,23082.0,2009-06-01,2024,0,17,2,1
1.0,0.0,1,2,23740.0,2006-10-01,2014,0,20,12,1
2.0,1.0,1,2,12700.0,2011-06-01,2025,0,15,1,2
1.0,1.0,1,1,6600.0,2019-12-01,2019,0,7,7,1
1.0,0.0,1,2,898.0,2026-10-01,2007,0,0,19,1
1.0,0.0,0,1,137669.0,2010-12-01,2010,0,16,16,1
2.0,1.0,1,1,58100.0,2006-04-01,2025,0,20,1,2
2.0,1.0,1,2,49300.0,2009-07-01,2010,0,17,16,2
1.0,0.0,1,1,92828.0,2016-12-01,2016,0,10,10,1
1.0,1.0,1,2,55300.0,2010-11-01,2010,0,16,16,1
1.0,0.0,1,1,11591.0,2011-03-01,2025,0,15,1,1
1.0,0.0,1,1,8633.0,2011-08-01,2025,0,15,1,1
2.0,0.0,1,1,12496.0,2008-06-01,2010,0,18,16,2
1.0,1.0,1,2,4.0,2007-05-01,2024,0,19,2,1
1.0,1.0,1,1,8600.0,2011-11-01,2025,0,15,1,0
2.0,1.0,1,1,71.0,2013-11-01,2013,0,13,13,2
2.0,0.0,1,2,11347.0,2006-10-01,2024,0,20,2,2
2.0,1.0,1,1,8800.0,2007-08-01,2026,0,19,0,2
2.0,1.0,1,1,14700.0,2016-07-01,2016,0,10,10,2
2.0,0.0,1,2,9661.0,2008-05-01,2015,0,18,11,2
2.0,0.0,1,2,26872.0,2006-02-01,2015,0,20,11,2
1.0,1.0,1,1,102.0,2010-02-01,2010,0,16,16,1
1.0,0.0,0,1,10767.0,2008-09-01,2022,0,18,4,1
1.0,0.0,1,1,14393.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,62.0,2020-02-01,2020,0,6,6,2
2.0,0.0,0,1,28884.0,2010-02-01,2015,0,16,11,2
2.0,0.0,1,1,2696.0,2008-09-01,2013,0,18,13,2
1.0,0.0,0,2,21005.0,2009-11-01,2010,0,17,16,1
1.0,0.0,0,1,18689.0,2008-03-01,2024,0,18,2,1
1.0,0.0,1,2,9789.0,2003-05-01,2013,0,23,13,1
2.0,0.0,1,1,11592.0,1998-08-01,2015,0,28,11,2
1.0,1.0,1,1,8100.0,2010-12-01,2010,0,16,16,1
1.0,0.0,1,1,11647.0,2017-08-01,2017,0,9,9,1
2.0,0.0,0,1,10693.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,10776.0,2013-09-01,2013,0,13,13,1
1.0,1.0,1,1,6300.0,2002-05-01,2025,0,24,1,0
2.0,1.0,1,1,7900.0,2005-09-01,2024,0,21,2,2
2.0,0.0,1,2,19442.0,2010-08-01,2010,0,16,16,2
2.0,0.0,1,1,10800.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,2,5500.0,2013-09-01,2013,0,13,13,2
2.0,1.0,1,2,53.0,2006-08-01,2026,0,20,0,2
1.0,0.0,0,1,17883.0,2009-02-01,2017,0,17,9,1
1.0,0.0,1,2,12212.0,2006-06-01,2006,0,20,20,1
2.0,1.0,1,1,15800.0,2009-05-01,2015,0,17,11,2
1.0,1.0,1,1,26400.0,2005-08-01,2022,0,21,4,1
1.0,0.0,1,2,25993.0,2013-09-01,2013,0,13,13,1
2.0,1.0,1,2,59.0,2013-07-01,2013,0,13,13,2
1.0,1.0,1,2,8.0,2011-06-01,2025,0,15,1,1
1.0,0.0,0,2,1955.0,2005-02-01,2013,0,21,13,1
2.0,0.0,1,1,7159.0,2010-07-01,2025,0,16,1,2
1.0,0.0,1,1,12172.0,2016-05-01,2016,0,10,10,1
1.0,0.0,1,2,10889.0,2008-04-01,2010,0,18,16,1
1.0,1.0,1,2,10800.0,2007-04-01,2010,0,19,16,1
1.0,1.0,1,1,58.0,2012-05-01,2026,0,14,0,1
1.0,1.0,1,1,11000.0,2009-06-01,2024,0,17,2,1
1.0,1.0,1,1,10100.0,2009-11-01,2024,0,17,2,1
2.0,0.0,1,1,26596.0,2006-04-01,2015,0,20,11,2
1.0,0.0,1,2,1807.0,2008-11-01,2013,0,18,13,1
1.0,1.0,1,1,9700.0,2002-11-01,2021,0,24,5,0
2.0,0.0,1,1,40914.0,2011-11-01,2025,0,15,1,2
2.0,0.0,1,1,21749.0,2025-04-01,2022,0,1,4,2
2.0,0.0,1,1,39491.0,2014-09-01,2014,0,12,12,2
2.0,0.0,1,2,97352.0,2007-03-01,2019,0,19,7,2
2.0,0.0,0,2,5921.0,2009-04-01,2010,0,17,16,2
1.0,0.0,1,2,54057.0,2003-11-01,2026,0,23,0,1
1.0,0.0,0,2,64565.0,2009-02-01,2019,0,17,7,1
2.0,1.0,1,1,36700.0,2013-10-01,2013,0,13,13,2
1.0,0.0,1,1,7175.0,2010-09-01,2017,0,16,9,1
2.0,1.0,1,2,3600.0,2006-04-01,2006,0,20,20,2
2.0,0.0,1,1,30348.0,2009-08-01,2010,0,17,16,2
2.0,1.0,1,2,6000.0,2012-09-01,2026,0,14,0,2
2.0,1.0,1,1,1700.0,2010-06-01,2010,0,16,16,2
2.0,0.0,1,2,10755.0,2003-09-01,2020,0,23,6,2
1.0,0.0,1,2,61262.0,2003-12-01,2016,0,23,10,1
1.0,1.0,1,2,3500.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,7100.0,2017-05-01,2017,0,9,9,1
1.0,1.0,1,2,51.0,2009-02-01,2013,0,17,13,1
1.0,0.0,0,2,1563.0,2002-02-01,2025,0,24,1,1
2.0,0.0,1,2,37325.0,2014-11-01,2014,0,12,12,2
1.0,0.0,1,1,28815.0,2008-06-01,2015,0,18,11,1
1.0,1.0,1,2,85.0,2010-02-01,2010,0,16,16,1
2.0,0.0,1,2,15285.0,2009-07-01,2024,0,17,2,2
2.0,0.0,1,1,3867.0,2009-09-01,2024,0,17,2,2
1.0,0.0,1,2,8021.0,2001-05-01,2018,0,25,8,1
1.0,0.0,1,1,27201.0,2011-03-01,2025,0,15,1,1
2.0,1.0,1,2,12800.0,2007-12-01,2024,0,19,2,2
1.0,0.0,0,2,16426.0,2011-11-01,2025,0,15,1,1
2.0,1.0,1,1,9100.0,2020-02-01,2020,0,6,6,2
2.0,0.0,1,1,14546.0,2001-09-01,2022,0,25,4,2
1.0,1.0,1,1,8400.0,1997-03-01,2013,0,29,13,0
1.0,1.0,0,1,4000.0,2008-12-01,2026,0,18,0,1
2.0,0.0,1,1,11254.0,2025-04-01,2018,0,1,8,2
2.0,0.0,1,2,2271.0,2008-04-01,2022,0,18,4,2
2.0,0.0,1,2,6311.0,2000-05-01,2013,0,26,13,2
1.0,1.0,1,1,14300.0,2015-09-01,2015,0,11,11,1
1.0,1.0,1,2,14600.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,7100.0,2017-03-01,2017,0,9,9,1
2.0,1.0,1,2,4200.0,2019-08-01,2019,0,7,7,2
1.0,0.0,0,2,14404.0,2007-04-01,2015,0,19,11,1
1.0,0.0,1,2,6360.0,2007-03-01,2016,0,19,10,1
1.0,0.0,1,1,4701.0,2002-03-01,2017,0,24,9,1
1.0,0.0,1,1,13793.0,2019-07-01,2019,0,7,7,1
1.0,0.0,1,1,27569.0,2012-06-01,2026,0,14,0,1
2.0,0.0,0,1,14959.0,2011-07-01,2025,0,15,1,2
2.0,0.0,1,2,19713.0,2017-07-01,2017,0,9,9,2
2.0,0.0,1,1,21793.0,2013-05-01,2013,0,13,13,2
2.0,0.0,1,1,9238.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,15474.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,25.0,2009-10-01,2010,0,17,16,1
1.0,0.0,1,2,15125.0,2014-05-01,2014,0,12,12,1
2.0,1.0,1,2,13200.0,2010-02-01,2010,0,16,16,2
1.0,1.0,1,2,130.0,2006-08-01,2014,0,20,12,1
1.0,0.0,1,1,16187.0,2011-09-01,2025,0,15,1,1
1.0,0.0,1,2,1627.0,2000-10-01,2013,0,26,13,1
1.0,1.0,1,1,9600.0,2003-12-01,2016,0,23,10,1
2.0,1.0,0,2,29900.0,2010-03-01,2017,0,16,9,2
1.0,0.0,1,1,33506.0,2008-12-01,2025,0,18,1,1
1.0,1.0,1,2,65.0,2006-05-01,2024,0,20,2,1
1.0,0.0,0,2,8723.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,2,28003.0,2009-04-01,2024,0,17,2,1
1.0,0.0,1,2,15972.0,2013-04-01,2013,0,13,13,1
2.0,0.0,1,1,22342.0,2014-08-01,2014,0,12,12,2
1.0,0.0,0,1,21058.0,2015-06-01,2015,0,11,11,1
2.0,0.0,0,1,24605.0,2020-02-01,2020,0,6,6,2
2.0,0.0,1,2,20780.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,2,3900.0,2012-04-01,2026,0,14,0,2
1.0,0.0,1,2,4392.0,2010-10-01,2017,0,16,9,1
1.0,1.0,1,1,12300.0,2010-05-01,2013,0,16,13,1
2.0,1.0,1,2,93.0,2019-07-01,2019,0,7,7,2
1.0,1.0,1,1,9500.0,2010-09-01,2015,0,16,11,1
2.0,1.0,1,1,12000.0,2026-12-01,2025,0,0,1,2
1.0,1.0,1,2,0.0,2019-06-01,2019,0,7,7,1
1.0,0.0,1,1,27146.0,2006-02-01,2025,0,20,1,1
2.0,0.0,1,2,19103.0,2002-03-01,2025,0,24,1,2
2.0,1.0,1,2,11400.0,2016-03-01,2016,0,10,10,2
2.0,1.0,1,1,75.0,2005-10-01,2007,0,21,19,2
2.0,1.0,1,1,12700.0,2010-03-01,2020,0,16,6,2
1.0,1.0,1,1,61.0,2026-10-01,2026,0,0,0,1
1.0,0.0,1,2,32895.0,2026-09-01,2021,0,0,5,1
1.0,1.0,1,1,14300.0,2005-02-01,2010,0,21,16,1
2.0,0.0,1,1,24308.0,2006-05-01,2025,0,20,1,2
1.0,0.0,1,1,26328.0,2026-12-01,2021,0,0,5,1
2.0,1.0,1,1,15900.0,2010-07-01,2013,0,16,13,2
1.0,1.0,1,2,8500.0,2008-08-01,2025,0,18,1,1
2.0,0.0,0,2,15234.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,23397.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,7000.0,2011-03-01,2025,0,15,1,1
1.0,0.0,1,2,14699.0,2016-08-01,2016,0,10,10,1
1.0,0.0,1,2,20289.0,2011-10-01,2025,0,15,1,1
1.0,0.0,1,2,16474.0,2010-02-01,2010,0,16,16,1
2.0,0.0,1,2,3356.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,2,4300.0,2012-08-01,2026,0,14,0,0
1.0,0.0,1,1,946.0,2003-11-01,2015,0,23,11,1
1.0,0.0,1,2,7720.0,2007-10-01,2007,0,19,19,1
1.0,1.0,1,2,3500.0,2014-05-01,2014,0,12,12,1
2.0,1.0,1,1,13700.0,2017-04-01,2017,0,9,9,2
2.0,1.0,1,1,16700.0,2007-08-01,2007,0,19,19,2
1.0,0.0,1,2,15518.0,2007-04-01,2025,0,19,1,1
2.0,0.0,1,2,27313.0,2017-08-01,2017,0,9,9,2
1.0,0.0,1,1,21989.0,2009-04-01,2024,0,17,2,1
1.0,1.0,1,1,12900.0,2010-09-01,2013,0,16,13,0
1.0,0.0,1,2,20026.0,2008-10-01,2010,0,18,16,1
2.0,0.0,1,2,10676.0,2013-10-01,2013,0,13,13,2
1.0,0.0,1,2,27447.0,2008-06-01,2010,0,18,16,1
1.0,0.0,1,2,16617.0,2010-05-01,2025,0,16,1,1
1.0,0.0,0,1,2105.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,1,16678.0,2015-12-01,2015,0,11,11,1
1.0,0.0,1,1,14123.0,2003-07-01,2006,0,23,20,1
2.0,0.0,1,1,11281.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,2,102.0,2026-05-01,2025,0,0,1,2
2.0,0.0,1,1,11254.0,2012-12-01,2026,0,14,0,2
2.0,0.0,0,2,10703.0,2018-10-01,2018,0,8,8,2
2.0,0.0,1,2,18969.0,2010-03-01,2010,0,16,16,2
1.0,0.0,1,1,12931.0,2013-02-01,2013,0,13,13,1
2.0,0.0,1,2,18112.0,2008-05-01,2025,0,18,1,2
2.0,0.0,1,1,13034.0,2006-11-01,2006,0,20,20,2
2.0,1.0,1,1,71.0,2017-10-01,2017,0,9,9,2
2.0,0.0,1,1,10374.0,2007-02-01,2007,0,19,19,2
2.0,0.0,1,1,11063.0,2006-07-01,2025,0,20,1,2
1.0,1.0,1,2,55.0,2009-12-01,2025,0,17,1,1
2.0,0.0,1,1,18358.0,2007-02-01,2010,0,19,16,2
2.0,1.0,1,1,8700.0,2001-06-01,2010,0,25,16,2
1.0,0.0,1,2,1966.0,2009-12-01,2025,0,17,1,1
2.0,0.0,1,1,20297.0,2019-11-01,2019,0,7,7,2
2.0,1.0,1,2,7500.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,31696.0,2006-06-01,2015,0,20,11,1
2.0,1.0,0,1,13600.0,2007-04-01,2025,0,19,1,2
1.0,1.0,1,1,40.0,2008-04-01,2025,0,18,1,1
1.0,1.0,1,2,61.0,2000-07-01,2013,0,26,13,1
2.0,1.0,0,2,9900.0,2005-04-01,2006,0,21,20,2
1.0,0.0,1,2,7898.0,2007-02-01,2014,0,19,12,1
2.0,0.0,0,1,34329.0,2003-12-01,2010,0,23,16,2
1.0,0.0,0,1,25206.0,2006-03-01,2018,0,20,8,1
1.0,1.0,1,1,89.0,2002-09-01,2026,0,24,0,1
2.0,0.0,1,3,15143.0,2010-03-01,2014,0,16,12,2
1.0,1.0,1,2,12700.0,2010-05-01,2010,0,16,16,1
2.0,1.0,1,2,53.0,2009-09-01,2024,0,17,2,2
1.0,0.0,0,2,22839.0,2010-07-01,2015,0,16,11,1
2.0,0.0,1,1,19103.0,2011-03-01,2025,0,15,1,2
2.0,0.0,0,1,15619.0,2014-07-01,2014,0,12,12,2
1.0,0.0,1,1,17512.0,2018-03-01,2018,0,8,8,1
1.0,1.0,1,2,9300.0,2011-06-01,2025,0,15,1,0
1.0,0.0,1,1,13584.0,2019-09-01,2019,0,7,7,1
1.0,0.0,1,2,20430.0,2016-06-01,2016,0,10,10,1
1.0,0.0,1,1,10882.0,2017-04-01,2017,0,9,9,1
1.0,0.0,1,1,19624.0,2014-05-01,2014,0,12,12,1
2.0,0.0,1,1,14540.0,2002-09-01,2002,0,24,24,2
1.0,1.0,1,1,7300.0,2010-08-01,2013,0,16,13,1
2.0,1.0,1,2,12200.0,2010-06-01,2010,0,16,16,2
1.0,1.0,1,1,11200.0,2010-10-01,2010,0,16,16,1
2.0,0.0,1,1,26730.0,2008-08-01,2010,0,18,16,2
1.0,0.0,1,2,16747.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,1,11574.0,2006-04-01,2024,0,20,2,2
2.0,0.0,1,1,271.0,2009-04-01,2026,0,17,0,2
1.0,0.0,1,2,11039.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,19800.0,2012-09-01,2026,0,14,0,1
1.0,1.0,1,2,5700.0,2013-04-01,2013,0,13,13,0
1.0,1.0,0,1,7200.0,2003-12-01,2026,0,23,0,1
1.0,1.0,1,2,11.0,2009-02-01,2013,0,17,13,1
2.0,1.0,0,1,21000.0,2007-06-01,2015,0,19,11,2
2.0,0.0,1,1,43287.0,2006-07-01,2013,0,20,13,2
2.0,0.0,1,1,42176.0,2008-04-01,2022,0,18,4,2
1.0,0.0,1,2,19789.0,2006-03-01,2010,0,20,16,1
1.0,0.0,1,1,24508.0,2008-03-01,2024,0,18,2,1
1.0,1.0,1,2,9300.0,2015-12-01,2015,0,11,11,1
2.0,0.0,1,1,16047.0,2019-12-01,2019,0,7,7,2
1.0,0.0,1,1,27795.0,2009-10-01,2014,0,17,12,1
1.0,1.0,1,2,16100.0,2011-08-01,2025,0,15,1,0
1.0,0.0,1,2,14027.0,2007-12-01,2014,0,19,12,1
1.0,1.0,1,1,10600.0,2003-02-01,2007,0,23,19,0
2.0,0.0,1,2,26995.0,2000-07-01,2024,0,26,2,2
1.0,1.0,1,2,11400.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,1,29065.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,2,22800.0,2020-02-01,2020,0,6,6,1
2.0,1.0,0,2,4300.0,2013-12-01,2013,0,13,13,2
2.0,0.0,0,1,38900.0,2013-06-01,2013,0,13,13,2
1.0,1.0,0,1,9500.0,2008-08-01,2024,0,18,2,0
1.0,0.0,1,2,17633.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,7400.0,2005-06-01,2025,0,21,1,1
1.0,0.0,0,2,9669.0,2008-04-01,2025,0,18,1,1
1.0,0.0,1,2,16491.0,2012-12-01,2026,0,14,0,1
2.0,1.0,1,1,7800.0,2006-05-01,2026,0,20,0,2
1.0,0.0,1,2,12183.0,2014-05-01,2014,0,12,12,1
2.0,1.0,1,1,8900.0,2010-09-01,2016,0,16,10,2
1.0,0.0,1,1,10742.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,28000.0,2007-05-01,2007,0,19,19,1
1.0,0.0,0,1,19843.0,2006-09-01,2015,0,20,11,1
1.0,1.0,1,1,58.0,2019-06-01,2019,0,7,7,1
2.0,1.0,1,2,21600.0,2003-08-01,2015,0,23,11,2
1.0,0.0,1,2,4707.0,2006-04-01,2015,0,20,11,1
1.0,0.0,1,3,27178.0,2011-07-01,2025,0,15,1,1
1.0,1.0,1,2,8100.0,2008-05-01,2014,0,18,12,1
2.0,1.0,1,1,0.0,2009-06-01,2026,0,17,0,2
1.0,1.0,1,1,51900.0,2006-05-01,2024,0,20,2,1
1.0,1.0,1,1,17700.0,2008-06-01,2024,0,18,2,1
1.0,0.0,1,1,47211.0,2010-04-01,2010,0,16,16,1
2.0,1.0,0,1,12700.0,2010-06-01,2013,0,16,13,2
2.0,0.0,1,1,21744.0,2006-06-01,2025,0,20,1,2
2.0,1.0,1,2,15500.0,2025-03-01,2013,0,1,13,2
1.0,0.0,1,2,23154.0,2026-07-01,2026,0,0,0,1
1.0,0.0,1,2,8747.0,2009-03-01,2024,0,17,2,1
1.0,0.0,1,1,25059.0,2011-05-01,2025,0,15,1,1
1.0,1.0,1,2,14200.0,2026-03-01,2010,0,0,16,1
1.0,0.0,0,2,3099.0,2005-02-01,2013,0,21,13,1
1.0,0.0,1,2,10656.0,2026-09-01,2025,0,0,1,1
1.0,0.0,1,2,12698.0,2005-06-01,2010,0,21,16,1
2.0,1.0,1,1,10200.0,2008-08-01,2026,0,18,0,2
2.0,1.0,1,2,10100.0,2014-08-01,2014,0,12,12,2
2.0,1.0,1,1,10700.0,2009-06-01,2013,0,17,13,2
1.0,0.0,1,1,21280.0,2018-06-01,2018,0,8,8,1
1.0,1.0,1,1,111.0,2000-11-01,2010,0,26,16,1
1.0,0.0,1,1,25422.0,2002-06-01,2022,0,24,4,1
2.0,0.0,1,2,16053.0,2014-10-01,2014,0,12,12,2
1.0,0.0,1,1,14385.0,2010-07-01,2026,0,16,0,1
1.0,0.0,1,2,1607.0,2009-10-01,2025,0,17,1,1
1.0,1.0,1,2,51.0,2005-03-01,2007,0,21,19,1
2.0,0.0,1,2,5646.0,2007-06-01,2019,0,19,7,2
2.0,0.0,1,1,20887.0,2008-08-01,2022,0,18,4,2
2.0,0.0,1,2,8960.0,2008-07-01,2014,0,18,12,2
1.0,0.0,1,2,15822.0,2013-07-01,2013,0,13,13,1
1.0,0.0,1,1,17057.0,2013-12-01,2013,0,13,13,1
1.0,1.0,1,2,14500.0,2005-03-01,2019,0,21,7,1
